ping_id,subscriber_ref,media_id,ping_date,ping_time,playback_position_seconds,device_code
SVP01177,SV100015,SVC0022,2023-11-25,20:35:58,2580,mob
SVP01178,SV100015,SVC0022,2023-11-25,20:36:58,2640,mob
SVP01179,SV100015,SVC0022,2023-11-25,20:37:58,2700,mob
SVP01180,SV100015,SVC0022,2023-11-25,20:38:58,2760,mob
SVP01181,SV100015,SVC0022,2023-11-25,20:39:58,2820,mob
SVP01182,SV100015,SVC0022,2023-11-25,20:40:58,2880,mob
SVP01183,SV100015,SVC0022,2023-11-25,20:41:58,2940,mob
SVP01184,SV100017,SVC0017,2023-06-21,11:38:00,0,stb
SVP01185,SV100017,SVC0017,2023-06-21,11:39:00,60,stb
SVP01186,SV100017,SVC0017,2023-06-21,11:40:00,120,stb
SVP01187,SV100017,SVC0017,2023-06-21,11:41:00,180,stb
SVP01188,SV100017,SVC0017,2023-06-21,11:42:00,240,stb
SVP01189,SV100017,SVC0017,2023-06-21,11:43:00,300,stb
SVP01190,SV100017,SVC0017,2023-06-21,11:44:00,360,stb
SVP01191,SV100017,SVC0017,2023-06-21,11:45:00,420,stb
SVP01192,SV100017,SVC0017,2023-06-21,11:46:00,480,stb
SVP01193,SV100017,SVC0017,2023-06-21,11:48:00,600,stb
SVP01194,SV100017,SVC0017,2023-06-21,11:49:00,660,stb
SVP01195,SV100020,SVC0024,2021-05-07,16:43:33,0,stb
SVP01196,SV100020,SVC0024,2021-05-07,16:44:33,60,stb
SVP01197,SV100020,SVC0024,2021-05-07,16:45:33,120,stb
SVP01198,SV100020,SVC0024,2021-05-07,16:46:33,180,stb
SVP01199,SV100020,SVC0024,2021-05-07,16:47:33,240,stb
SVP01200,SV100020,SVC0024,2021-05-07,16:48:33,300,stb
SVP01201,SV100020,SVC0024,2021-05-07,16:49:33,360,stb
SVP01202,SV100020,SVC0024,2021-05-07,16:50:33,420,stb
SVP01203,SV100020,SVC0024,2021-05-07,16:51:33,480,stb
SVP01204,SV100020,SVC0024,2021-05-07,16:52:33,540,stb
SVP01205,SV100020,SVC0024,2021-05-07,16:53:33,600,stb
SVP01206,SV100020,SVC0024,2021-05-07,16:54:33,660,stb
SVP01207,SV100020,SVC0024,2021-05-07,16:55:33,720,stb
SVP01208,SV100020,SVC0024,2021-05-07,16:56:33,780,stb
SVP01209,SV100020,SVC0024,2021-05-07,16:57:33,840,stb
SVP01210,SV100020,SVC0024,2021-05-07,16:58:33,900,stb
SVP01211,SV100020,SVC0024,2021-05-07,16:59:33,960,stb
SVP01212,SV100020,SVC0024,2021-05-07,17:00:33,1020,stb
SVP01213,SV100020,SVC0024,2021-05-07,17:01:33,1080,stb
SVP01214,SV100020,SVC0024,2021-05-07,17:02:33,1140,stb
SVP01215,SV100020,SVC0024,2021-05-07,17:03:33,1200,stb
SVP01216,SV100020,SVC0024,2021-05-07,17:04:33,1260,stb
SVP01217,SV100020,SVC0024,2021-05-07,17:05:33,1320,stb
SVP01218,SV100020,SVC0024,2021-05-07,17:06:33,1380,stb
SVP01219,SV100020,SVC0024,2021-05-07,17:07:33,1440,stb
SVP01220,SV100020,SVC0024,2021-05-07,17:08:33,1500,stb
SVP01221,SV100020,SVC0024,2021-05-07,17:09:33,1560,stb
SVP01222,SV100020,SVC0024,2021-05-07,17:10:33,1620,stb
SVP01223,SV100020,SVC0024,2021-05-07,17:11:33,1680,stb
SVP01224,SV100020,SVC0024,2021-05-07,17:12:33,1740,stb
SVP01225,SV100020,SVC0024,2021-05-07,17:13:33,1800,stb
SVP01226,SV100020,SVC0024,2021-05-07,17:14:33,1860,stb
SVP01227,SV100020,SVC0024,2021-05-07,17:15:33,1920,stb
SVP01228,SV100020,SVC0024,2021-05-07,17:16:33,1980,stb
SVP01229,SV100020,SVC0024,2021-05-07,17:17:33,2040,stb
SVP01230,SV100020,SVC0024,2021-05-07,17:18:33,2100,stb
SVP01231,SV100020,SVC0024,2021-05-07,17:19:33,2160,stb
SVP01232,SV100020,SVC0024,2021-05-07,17:20:33,2220,stb
SVP01233,SV100020,SVC0024,2021-05-07,17:21:33,2280,stb
SVP01234,SV100020,SVC0024,2021-05-07,17:22:33,2340,stb
SVP01235,SV100020,SVC0024,2021-05-07,17:23:33,2400,stb
SVP01236,SV100020,SVC0024,2021-05-07,17:24:33,2460,stb
SVP01237,SV100020,SVC0024,2021-05-07,17:25:33,2520,stb
SVP01238,SV100020,SVC0024,2021-05-07,17:26:33,2580,stb
SVP01239,SV100020,SVC0024,2021-05-07,17:27:33,2640,stb
SVP01240,SV100020,SVC0024,2021-05-07,17:28:33,2700,stb
SVP01241,SV100020,SVC0024,2021-05-07,17:29:33,2760,stb
SVP01242,SV100020,SVC0024,2021-05-07,17:30:33,2820,stb
SVP01243,SV100020,SVC0024,2021-05-07,17:31:33,2880,stb
SVP01244,SV100020,SVC0024,2021-05-07,17:32:33,2940,stb
SVP01245,SV100025,SVC0004,2021-04-27,13:12:17,0,mob
SVP01246,SV100025,SVC0004,2021-04-27,13:13:17,60,mob
SVP01247,SV100025,SVC0004,2021-04-27,13:14:17,120,mob
SVP01248,SV100025,SVC0004,2021-04-27,13:15:17,180,mob
SVP01249,SV100025,SVC0004,2021-04-27,13:16:17,240,mob
SVP01250,SV100025,SVC0004,2023-07-16,23:01:48,0,browser
SVP01251,SV100025,SVC0004,2023-07-16,23:02:48,60,browser
SVP01252,SV100025,SVC0004,2023-07-16,23:03:48,120,browser
SVP01253,SV100025,SVC0004,2023-07-16,23:04:48,180,browser
SVP01254,SV100025,SVC0004,2023-07-16,23:05:48,240,browser
SVP01255,SV100025,SVC0004,2023-07-16,23:06:48,300,browser
SVP01256,SV100025,SVC0004,2023-07-16,23:07:48,360,browser
SVP01257,SV100025,SVC0004,2023-07-16,23:08:48,420,browser
SVP01258,SV100020,SVC0017,2023-11-15,12:44:17,0,mob
SVP01259,SV100020,SVC0017,2023-11-15,12:45:17,60,mob
SVP01260,SV100020,SVC0017,2023-11-15,12:46:17,120,mob
SVP01261,SV100020,SVC0017,2023-11-15,12:47:17,180,mob
SVP01262,SV100020,SVC0017,2023-11-15,12:48:17,240,mob
SVP01263,SV100020,SVC0017,2023-11-15,12:49:17,300,mob
SVP01264,SV100020,SVC0017,2023-11-15,12:50:17,360,mob
SVP01265,SV100020,SVC0017,2023-11-15,12:51:17,420,mob
SVP01266,SV100020,SVC0017,2023-11-15,12:52:17,480,mob
SVP01267,SV100020,SVC0017,2023-11-15,12:53:17,540,mob
SVP01268,SV100020,SVC0017,2023-11-15,12:54:17,600,mob
SVP01269,SV100020,SVC0017,2023-11-15,12:55:17,660,mob
SVP01270,SV100020,SVC0017,2023-11-15,12:56:17,720,mob
SVP01271,SV100020,SVC0017,2023-11-15,12:57:17,780,mob
SVP01272,SV100020,SVC0017,2023-11-15,12:58:17,840,mob
SVP01273,SV100020,SVC0017,2023-11-15,12:59:17,900,mob
SVP01274,SV100020,SVC0017,2023-11-15,13:00:17,960,mob
SVP01275,SV100020,SVC0017,2023-11-15,13:01:17,1020,mob
SVP01276,SV100020,SVC0017,2023-11-15,13:02:17,1080,mob
SVP01277,SV100020,SVC0017,2023-11-15,13:03:17,1140,mob
SVP01278,SV100020,SVC0017,2023-11-15,13:04:17,1200,mob
SVP01279,SV100020,SVC0017,2023-11-15,13:05:17,1260,mob
SVP01280,SV100020,SVC0017,2023-11-15,13:06:17,1320,mob
SVP01281,SV100020,SVC0017,2023-11-15,13:07:17,1380,mob
SVP01282,SV100020,SVC0017,2023-11-15,13:08:17,1440,mob
SVP01283,SV100020,SVC0017,2023-11-15,13:09:17,1500,mob
SVP01284,SV100020,SVC0017,2023-11-15,13:10:17,1560,mob
SVP01285,SV100020,SVC0017,2023-11-15,13:11:17,1620,mob
SVP01286,SV100020,SVC0017,2023-11-15,13:12:17,1680,mob
SVP01287,SV100020,SVC0017,2023-11-15,13:13:17,1740,mob
SVP01288,SV100020,SVC0017,2023-11-15,13:14:17,1800,mob
SVP01289,SV100020,SVC0017,2023-11-15,13:15:17,1860,mob
SVP01290,SV100020,SVC0017,2023-11-15,13:16:17,1920,mob
SVP01291,SV100020,SVC0017,2023-11-15,13:17:17,1980,mob
SVP01292,SV100020,SVC0017,2023-11-15,13:18:17,2040,mob
SVP01293,SV100020,SVC0017,2023-11-15,13:19:17,2100,mob
SVP01294,SV100020,SVC0017,2023-11-15,13:20:17,2160,mob
SVP01295,SV100020,SVC0017,2023-11-15,13:21:17,2220,mob
SVP01296,SV100020,SVC0017,2023-11-15,13:22:17,2280,mob
SVP01297,SV100020,SVC0017,2023-11-15,13:23:17,2340,mob
SVP01298,SV100020,SVC0017,2023-11-15,13:24:17,2400,mob
SVP01299,SV100020,SVC0017,2023-11-15,13:25:17,2460,mob
SVP01300,SV100016,SVC0017,2023-12-08,14:59:35,0,stb
SVP01301,SV100016,SVC0017,2023-12-08,15:00:35,60,stb
SVP01302,SV100016,SVC0017,2023-12-08,15:01:35,120,stb
SVP01303,SV100016,SVC0017,2023-12-08,15:02:35,180,stb
SVP01304,SV100016,SVC0017,2023-12-08,15:03:35,240,stb
SVP01305,SV100016,SVC0017,2023-12-08,15:04:35,300,stb
SVP01306,SV100016,SVC0017,2023-12-08,15:05:35,360,stb
SVP01307,SV100016,SVC0017,2023-12-08,15:06:35,420,stb
SVP01308,SV100016,SVC0017,2023-12-08,15:07:35,480,stb
SVP01309,SV100016,SVC0017,2023-12-08,15:08:35,540,stb
SVP01310,SV100016,SVC0017,2023-12-08,15:09:35,600,stb
SVP01311,SV100016,SVC0017,2023-12-08,15:10:35,660,stb
SVP01312,SV100016,SVC0017,2023-12-08,15:11:35,720,stb
SVP01313,SV100016,SVC0017,2023-12-08,15:12:35,780,stb
SVP01314,SV100016,SVC0017,2023-12-08,15:13:35,840,stb
SVP01315,SV100016,SVC0017,2023-12-08,15:14:35,900,stb
SVP01316,SV100016,SVC0017,2023-12-08,15:15:35,960,stb
SVP01317,SV100016,SVC0017,2023-12-08,15:16:35,1020,stb
SVP01318,SV100005,SVC0014,2023-03-15,20:20:04,0,stb
SVP01319,SV100005,SVC0014,2023-03-15,20:21:04,60,stb
SVP01320,SV100005,SVC0014,2023-03-15,20:22:04,120,stb
SVP01321,SV100005,SVC0014,2023-03-15,20:23:04,180,stb
SVP01322,SV100005,SVC0014,2023-03-15,20:24:04,240,stb
SVP01323,SV100005,SVC0014,2023-03-15,20:25:04,300,stb
SVP01324,SV100005,SVC0014,2023-03-15,20:26:04,360,stb
SVP01325,SV100005,SVC0014,2023-03-15,20:27:04,420,stb
SVP01326,SV100005,SVC0014,2023-03-15,20:28:04,480,stb
SVP01327,SV100005,SVC0014,2023-03-15,20:29:04,540,stb
SVP01328,SV100005,SVC0014,2023-03-15,20:30:04,600,stb
SVP01329,SV100005,SVC0014,2023-03-15,20:32:04,720,stb
SVP01330,SV100005,SVC0014,2023-03-15,20:33:04,780,stb
SVP01331,SV100005,SVC0014,2023-03-15,20:34:04,840,stb
SVP01332,SV100005,SVC0014,2023-03-15,20:35:04,900,stb
SVP01333,SV100005,SVC0014,2023-03-15,20:36:04,960,stb
SVP01334,SV100005,SVC0014,2023-03-15,20:37:04,1020,stb
SVP01335,SV100005,SVC0014,2023-03-15,20:38:04,1080,stb
SVP01336,SV100005,SVC0014,2023-03-15,20:39:04,1140,stb
SVP01337,SV100005,SVC0014,2023-03-15,20:40:04,1200,stb
SVP01338,SV100005,SVC0014,2023-03-15,20:41:04,1260,stb
SVP01339,SV100005,SVC0014,2023-03-15,20:42:04,1320,stb
SVP01340,SV100005,SVC0014,2023-03-15,20:43:04,1380,stb
SVP01341,SV100005,SVC0014,2023-03-15,20:44:04,1440,stb
SVP01342,SV100005,SVC0014,2023-03-15,20:45:04,1500,stb
SVP01343,SV100005,SVC0014,2023-03-15,20:46:04,1560,stb
SVP01344,SV100005,SVC0014,2023-03-15,20:47:04,1620,stb
SVP01345,SV100005,SVC0014,2023-03-15,20:48:04,1680,stb
SVP01346,SV100005,SVC0014,2023-03-15,20:49:04,1740,stb
SVP01347,SV100005,SVC0014,2023-03-15,20:50:04,1800,stb
SVP01348,SV100005,SVC0014,2023-03-15,20:51:04,1860,stb
SVP01349,SV100005,SVC0014,2023-03-15,20:52:04,1920,stb
SVP01350,SV100005,SVC0014,2023-03-15,20:53:04,1980,stb
SVP01351,SV100005,SVC0014,2023-03-15,20:54:04,2040,stb
SVP01352,SV100005,SVC0014,2023-03-15,20:55:04,2100,stb
SVP01353,SV100005,SVC0014,2023-03-15,20:56:04,2160,stb
SVP01354,SV100005,SVC0014,2023-03-15,20:57:04,2220,stb
SVP01355,SV100005,SVC0014,2023-03-15,20:58:04,2280,stb
SVP01356,SV100005,SVC0014,2023-03-15,20:59:04,2340,stb
SVP01357,SV100005,SVC0014,2023-03-15,21:00:04,2400,stb
SVP01358,SV100005,SVC0014,2023-03-15,21:01:04,2460,stb
SVP01359,SV100005,SVC0014,2023-03-15,21:02:04,2520,stb
SVP01360,SV100005,SVC0014,2023-03-15,21:03:04,2580,stb
SVP01361,SV100005,SVC0014,2023-03-15,21:04:04,2640,stb
SVP01362,SV100005,SVC0014,2023-03-15,21:05:04,2700,stb
SVP01363,SV100005,SVC0014,2023-03-15,21:06:04,2760,stb
SVP01364,SV100005,SVC0014,2023-03-15,21:07:04,2820,stb
SVP01365,SV100005,SVC0014,2023-03-15,21:08:04,2880,stb
SVP01366,SV100005,SVC0014,2023-03-15,21:09:04,2940,stb
SVP01367,SV100005,SVC0014,2023-03-15,21:10:04,3000,stb
SVP01368,SV100005,SVC0014,2023-03-15,21:11:04,3060,stb
SVP01369,SV100005,SVC0014,2023-03-15,21:12:04,3120,stb
SVP01370,SV100005,SVC0014,2023-03-15,21:13:04,3180,stb
SVP01371,SV100005,SVC0014,2023-03-15,21:14:04,3240,stb
SVP01372,SV100005,SVC0014,2023-03-15,21:15:04,3300,stb
SVP01373,SV100005,SVC0014,2023-03-15,21:16:04,3360,stb
SVP01374,SV100005,SVC0014,2023-03-15,21:17:04,3420,stb
SVP01375,SV100005,SVC0014,2023-03-15,21:18:04,3480,stb
SVP01376,SV100005,SVC0014,2023-03-15,21:19:04,3540,stb
SVP01377,SV100005,SVC0014,2023-03-15,21:20:04,3600,stb
SVP01378,SV100005,SVC0014,2023-03-15,21:21:04,3660,stb
SVP01379,SV100005,SVC0014,2023-03-15,21:22:04,3720,stb
SVP01380,SV100005,SVC0014,2023-03-15,21:23:04,3780,stb
SVP01381,SV100005,SVC0014,2023-03-15,21:24:04,3840,stb
SVP01382,SV100005,SVC0014,2023-03-15,21:25:04,3900,stb
SVP01383,SV100005,SVC0014,2023-03-15,21:26:04,3960,stb
SVP01384,SV100005,SVC0014,2023-03-15,21:27:04,4020,stb
SVP01385,SV100005,SVC0014,2023-03-15,21:28:04,4080,stb
SVP01386,SV100005,SVC0014,2023-03-15,21:29:04,4140,stb
SVP01387,SV100005,SVC0014,2023-03-15,21:30:04,4200,stb
SVP01388,SV100005,SVC0014,2023-03-15,21:31:04,4260,stb
SVP01389,SV100005,SVC0014,2023-03-15,21:32:04,4320,stb
SVP01390,SV100005,SVC0014,2023-03-15,21:33:04,4380,stb
SVP01391,SV100005,SVC0014,2023-03-15,21:34:04,4440,stb
SVP01392,SV100007,SVC0022,2021-09-08,10:45:41,0,browser
SVP01393,SV100007,SVC0022,2021-09-08,10:46:41,60,browser
SVP01394,SV100007,SVC0022,2021-09-08,10:47:41,120,browser
SVP01395,SV100007,SVC0022,2021-09-08,10:48:41,180,browser
SVP01396,SV100007,SVC0022,2021-09-08,10:49:41,240,browser
SVP01397,SV100007,SVC0022,2021-09-08,10:50:41,300,browser
SVP01398,SV100007,SVC0022,2021-09-08,10:51:41,360,browser
SVP01399,SV100007,SVC0022,2021-09-08,10:52:41,420,browser
SVP01400,SV100007,SVC0022,2021-09-08,10:53:41,480,browser
SVP01401,SV100007,SVC0022,2021-09-08,10:54:41,540,browser
SVP01402,SV100007,SVC0022,2021-09-08,10:55:41,600,browser
SVP01403,SV100007,SVC0022,2021-09-08,10:56:41,660,browser
SVP01404,SV100007,SVC0022,2021-09-08,10:57:41,720,browser
SVP01405,SV100007,SVC0022,2021-09-08,10:58:41,780,browser
SVP01406,SV100007,SVC0022,2021-09-08,10:59:41,840,browser
SVP01407,SV100007,SVC0022,2021-09-08,11:00:41,900,browser
SVP01408,SV100007,SVC0022,2021-09-08,11:01:41,960,browser
SVP01409,SV100007,SVC0022,2021-09-08,11:02:41,1020,browser
SVP01410,SV100007,SVC0022,2021-09-08,11:03:41,1080,browser
SVP01411,SV100007,SVC0022,2021-09-08,11:04:41,1140,browser
SVP01412,SV100007,SVC0022,2021-09-08,11:05:41,1200,browser
SVP01413,SV100007,SVC0022,2021-09-08,11:06:41,1260,browser
SVP01414,SV100007,SVC0022,2021-09-08,11:07:41,1320,browser
SVP01415,SV100007,SVC0022,2021-09-08,11:08:41,1380,browser
SVP01416,SV100007,SVC0022,2021-09-08,11:09:41,1440,browser
SVP01417,SV100007,SVC0022,2021-09-08,11:10:41,1500,browser
SVP01418,SV100007,SVC0022,2021-09-08,11:11:41,1560,browser
SVP01419,SV100007,SVC0022,2021-09-08,11:12:41,1620,browser
SVP01420,SV100007,SVC0022,2021-09-08,11:13:41,1680,browser
SVP01421,SV100007,SVC0022,2021-09-08,11:14:41,1740,browser
SVP01422,SV100007,SVC0022,2021-09-08,11:15:41,1800,browser
SVP01423,SV100007,SVC0022,2021-09-08,11:16:41,1860,browser
SVP01424,SV100007,SVC0022,2021-09-08,11:17:41,1920,browser
SVP01425,SV100007,SVC0022,2021-09-08,11:18:41,1980,browser
SVP01426,SV100007,SVC0022,2021-09-08,11:19:41,2040,browser
SVP01427,SV100007,SVC0022,2021-09-08,11:20:41,2100,browser
SVP01428,SV100007,SVC0022,2021-09-08,11:21:41,2160,browser
SVP01429,SV100007,SVC0022,2021-09-08,11:22:41,2220,browser
SVP01430,SV100007,SVC0022,2021-09-08,11:23:41,2280,browser
SVP01431,SV100007,SVC0022,2021-09-08,11:24:41,2340,browser
SVP01432,SV100007,SVC0022,2021-09-08,11:25:41,2400,browser
SVP01433,SV100007,SVC0022,2021-09-08,11:26:41,2460,browser
SVP01434,SV100007,SVC0022,2021-09-08,11:27:41,2520,browser
SVP01435,SV100007,SVC0022,2021-09-08,11:28:41,2580,browser
SVP01436,SV100007,SVC0022,2021-09-08,11:29:41,2640,browser
SVP01437,SV100007,SVC0022,2021-09-08,11:30:41,2700,browser
SVP01438,SV100007,SVC0022,2021-09-08,11:31:41,2760,browser
SVP01439,SV100007,SVC0022,2021-09-08,11:32:41,2820,browser
SVP01440,SV100007,SVC0022,2021-09-08,11:33:41,2880,browser
SVP01441,SV100007,SVC0022,2021-09-08,11:34:41,2940,browser
SVP01442,SV100007,SVC0022,2021-09-08,11:35:41,3000,browser
SVP01443,SV100007,SVC0022,2021-09-08,11:36:41,3060,browser
SVP01444,SV100007,SVC0022,2021-09-08,11:37:41,3120,browser
SVP01445,SV100007,SVC0022,2021-09-08,11:38:41,3180,browser
SVP01446,SV100007,SVC0022,2021-09-08,11:39:41,3240,browser
SVP01447,SV100007,SVC0022,2021-09-08,11:40:41,3300,browser
SVP01448,SV100007,SVC0022,2021-09-08,11:41:41,3360,browser
SVP01449,SV100007,SVC0022,2021-09-08,11:42:41,3420,browser
SVP01450,SV100007,SVC0022,2021-09-08,11:43:41,3480,browser
SVP01451,SV100007,SVC0022,2021-09-08,11:44:41,3540,browser
SVP01452,SV100007,SVC0022,2021-09-08,11:45:41,3600,browser
SVP01453,SV100007,SVC0022,2021-09-08,11:46:41,3660,browser
SVP01454,SV100007,SVC0022,2021-09-08,11:47:41,3720,browser
SVP01455,SV100007,SVC0022,2021-09-08,11:48:41,3780,browser
SVP01456,SV100007,SVC0022,2021-09-08,11:49:41,3840,browser
SVP01457,SV100007,SVC0022,2021-09-08,11:50:41,3900,browser
SVP01458,SV100007,SVC0022,2021-09-08,11:51:41,3960,browser
SVP01459,SV100007,SVC0022,2021-09-08,11:52:41,4020,browser
SVP01460,SV100007,SVC0022,2021-09-08,11:53:41,4080,browser
SVP01461,SV100007,SVC0022,2021-09-08,11:54:41,4140,browser
SVP01462,SV100007,SVC0022,2021-09-08,11:55:41,4200,browser
SVP01463,SV100007,SVC0022,2021-09-08,11:56:41,4260,browser
SVP01464,SV100007,SVC0022,2021-09-08,11:57:41,4320,browser
SVP01465,SV100007,SVC0022,2021-09-08,11:58:41,4380,browser
SVP01466,SV100007,SVC0022,2021-09-08,11:59:41,4440,browser
SVP01467,SV100009,SVC0005,2022-03-26,09:25:56,0,browser
SVP01468,SV100009,SVC0005,2022-03-26,09:26:56,60,browser
SVP01469,SV100009,SVC0005,2022-03-26,09:27:56,120,browser
SVP01470,SV100009,SVC0005,2022-03-26,09:28:56,180,browser
SVP01471,SV100009,SVC0005,2022-03-26,09:29:56,240,browser
SVP01472,SV100009,SVC0005,2022-03-26,09:30:56,300,browser
SVP01473,SV100009,SVC0005,2022-03-26,09:31:56,360,browser
SVP01474,SV100009,SVC0005,2022-03-26,09:32:56,420,browser
SVP01475,SV100009,SVC0005,2022-03-26,09:33:56,480,browser
SVP01476,SV100009,SVC0005,2022-03-26,09:34:56,540,browser
SVP01477,SV100009,SVC0005,2022-03-26,09:35:56,600,browser
SVP01478,SV100009,SVC0005,2022-03-26,09:36:56,660,browser
SVP01479,SV100009,SVC0005,2022-03-26,09:37:56,720,browser
SVP01480,SV100009,SVC0005,2022-03-26,09:38:56,780,browser
SVP01481,SV100009,SVC0005,2022-03-26,09:39:56,840,browser
SVP01482,SV100009,SVC0005,2022-03-26,09:40:56,900,browser
SVP01483,SV100009,SVC0005,2022-03-26,09:42:56,1020,browser
SVP01484,SV100009,SVC0005,2022-03-26,09:43:56,1080,browser
SVP01485,SV100009,SVC0005,2022-03-26,09:44:56,1140,browser
SVP01486,SV100009,SVC0005,2022-03-26,09:45:56,1200,browser
SVP01487,SV100009,SVC0005,2022-03-26,09:46:56,1260,browser
SVP01488,SV100009,SVC0005,2022-03-26,09:47:56,1320,browser
SVP01489,SV100009,SVC0005,2022-03-26,09:48:56,1380,browser
SVP01490,SV100009,SVC0005,2022-03-26,09:49:56,1440,browser
SVP01491,SV100009,SVC0005,2022-03-26,09:50:56,1500,browser
SVP01492,SV100009,SVC0005,2022-03-26,09:51:56,1560,browser
SVP01493,SV100009,SVC0005,2022-03-26,09:52:56,1620,browser
SVP01494,SV100009,SVC0005,2022-03-26,09:53:56,1680,browser
SVP01495,SV100009,SVC0005,2022-03-26,09:54:56,1740,browser
SVP01496,SV100009,SVC0005,2022-03-26,09:55:56,1800,browser
SVP01497,SV100009,SVC0005,2022-03-26,09:56:56,1860,browser
SVP01498,SV100009,SVC0005,2022-03-26,09:57:56,1920,browser
SVP01499,SV100009,SVC0005,2022-03-26,09:58:56,1980,browser
SVP01500,SV100009,SVC0005,2022-03-26,09:59:56,2040,browser
SVP01501,SV100009,SVC0005,2022-03-26,10:00:56,2100,browser
SVP01502,SV100009,SVC0005,2022-03-26,10:01:56,2160,browser
SVP01503,SV100009,SVC0005,2022-03-26,10:02:56,2220,browser
SVP01504,SV100009,SVC0005,2022-03-26,10:03:56,2280,browser
SVP01505,SV100009,SVC0005,2022-03-26,10:04:56,2340,browser
SVP01506,SV100009,SVC0005,2022-03-26,10:05:56,2400,browser
SVP01507,SV100009,SVC0005,2022-03-26,10:06:56,2460,browser
SVP01508,SV100006,SVC0023,2023-11-22,18:21:26,0,browser
SVP01509,SV100006,SVC0023,2023-11-22,18:22:26,60,browser
SVP01510,SV100006,SVC0023,2023-11-22,18:23:26,120,browser
SVP01511,SV100006,SVC0023,2023-11-22,18:24:26,180,browser
SVP01512,SV100006,SVC0023,2023-11-22,18:25:26,240,browser
SVP01513,SV100006,SVC0023,2023-11-22,18:26:26,300,browser
SVP01514,SV100006,SVC0023,2023-11-22,18:27:26,360,browser
SVP01515,SV100006,SVC0023,2023-11-22,18:28:26,420,browser
SVP01516,SV100006,SVC0023,2023-11-22,18:29:26,480,browser
SVP01517,SV100006,SVC0023,2023-11-22,18:30:26,540,browser
SVP01518,SV100006,SVC0023,2023-11-22,18:31:26,600,browser
SVP01519,SV100006,SVC0023,2023-11-22,18:32:26,660,browser
SVP01520,SV100006,SVC0023,2023-11-22,18:33:26,720,browser
SVP01521,SV100006,SVC0023,2023-11-22,18:34:26,780,browser
SVP01522,SV100006,SVC0023,2023-11-22,18:35:26,840,browser
SVP01523,SV100006,SVC0023,2023-11-22,18:36:26,900,browser
SVP01524,SV100006,SVC0023,2023-11-22,18:37:26,960,browser
SVP01525,SV100006,SVC0023,2023-11-22,18:38:26,1020,browser
SVP01526,SV100003,SVC0024,2021-02-09,16:35:29,0,browser
SVP01527,SV100003,SVC0024,2021-02-09,16:36:29,60,browser
SVP01528,SV100003,SVC0024,2021-02-09,16:37:29,120,browser
SVP01529,SV100003,SVC0024,2021-02-09,16:38:29,180,browser
SVP01530,SV100003,SVC0024,2021-02-09,16:39:29,240,browser
SVP01531,SV100003,SVC0024,2021-02-09,16:40:29,300,browser
SVP01532,SV100003,SVC0024,2021-02-09,16:41:29,360,browser
SVP01533,SV100003,SVC0024,2021-02-09,16:42:29,420,browser
SVP01534,SV100003,SVC0024,2021-02-09,16:43:29,480,browser
SVP01535,SV100003,SVC0024,2021-02-09,16:44:29,540,browser
SVP01536,SV100003,SVC0024,2021-02-09,16:45:29,600,browser
SVP01537,SV100003,SVC0024,2021-02-09,16:46:29,660,browser
SVP01538,SV100003,SVC0024,2021-02-09,16:47:29,720,browser
SVP01539,SV100003,SVC0024,2021-02-09,16:48:29,780,browser
SVP01540,SV100003,SVC0024,2021-02-09,16:49:29,840,browser
SVP01541,SV100003,SVC0024,2021-02-09,16:50:29,900,browser
SVP01542,SV100003,SVC0024,2021-02-09,16:51:29,960,browser
SVP01543,SV100003,SVC0024,2021-02-09,16:52:29,1020,browser
SVP01544,SV100003,SVC0024,2021-02-09,16:53:29,1080,browser
SVP01545,SV100003,SVC0024,2021-02-09,16:54:29,1140,browser
SVP01546,SV100003,SVC0024,2021-02-09,16:55:29,1200,browser
SVP01547,SV100003,SVC0024,2021-02-09,16:56:29,1260,browser
SVP01548,SV100003,SVC0024,2021-02-09,16:57:29,1320,browser
SVP01549,SV100003,SVC0024,2021-02-09,16:58:29,1380,browser
SVP01550,SV100003,SVC0024,2021-02-09,16:59:29,1440,browser
SVP01551,SV100003,SVC0024,2021-02-09,17:00:29,1500,browser
SVP01552,SV100003,SVC0024,2021-02-09,17:01:29,1560,browser
SVP01553,SV100003,SVC0024,2021-02-09,17:02:29,1620,browser
SVP01554,SV100003,SVC0024,2021-02-09,17:03:29,1680,browser
SVP01555,SV100003,SVC0024,2021-02-09,17:04:29,1740,browser
SVP01556,SV100003,SVC0024,2021-02-09,17:05:29,1800,browser
SVP01557,SV100003,SVC0024,2021-02-09,17:06:29,1860,browser
SVP01558,SV100003,SVC0024,2021-02-09,17:07:29,1920,browser
SVP01559,SV100003,SVC0024,2021-02-09,17:08:29,1980,browser
SVP01560,SV100003,SVC0024,2021-02-09,17:09:29,2040,browser
SVP01561,SV100003,SVC0024,2021-02-09,17:10:29,2100,browser
SVP01562,SV100003,SVC0024,2021-02-09,17:11:29,2160,browser
SVP01563,SV100003,SVC0024,2021-02-09,17:12:29,2220,browser
SVP01564,SV100003,SVC0024,2021-02-09,17:13:29,2280,browser
SVP01565,SV100003,SVC0024,2021-02-09,17:14:29,2340,browser
SVP01566,SV100003,SVC0024,2021-02-09,17:15:29,2400,browser
SVP01567,SV100003,SVC0024,2021-02-09,17:16:29,2460,browser
SVP01568,SV100013,SVC0011,2022-08-29,22:04:07,0,browser
