event_id,user_id,content_id,watched_at,watch_duration_seconds,device_type,batched_at
evt_0086,usr_327,cnt_020,2024-05-20 00:38:00,1380,mobile,2024-05-21 00:00:00
evt_3204,usr_781,cnt_099,2024-05-20 13:47:00,10105,Mobile,2024-05-21 00:00:00
evt_3844,usr_558,cnt_086,2024-05-20 14:22:00,2241,Smart TV,2024-05-21 00:00:00
evt_2392,usr_767,cnt_103,2024-05-20 14:35:00,3371,Mobile,2024-05-21 00:00:00
evt_3873,usr_273,cnt_021,2024-05-20 14:35:00,4361,WEB,2024-05-21 00:00:00
evt_3058,usr_368,cnt_102,2024-05-20 14:45:00,2077,WEB,2024-05-21 00:00:00
evt_1828,usr_248,cnt_071,2024-05-20 14:46:00,1505,Web,2024-05-21 00:00:00
evt_1040,usr_734,cnt_055,2024-05-20 15:07:00,1196,tablet,2024-05-21 00:00:00
evt_1590,usr_521,cnt_004,2024-05-20 15:25:00,4201,MOBILE,2024-05-21 00:00:00
evt_3162,usr_219,cnt_004,2024-05-20 15:48:00,10683,Mobile,2024-05-21 00:00:00
evt_2967,usr_206,cnt_003,2024-05-20 17:08:00,3424,Web,2024-05-21 00:00:00
evt_3060,usr_672,cnt_093,2024-05-20 17:43:00,2238,Tablet,2024-05-21 00:00:00
evt_3376,usr_430,cnt_110,2024-05-20 18:03:00,7536,SMART TV,2024-05-21 00:00:00
evt_0435,usr_657,cnt_041,2024-05-20 18:54:00,6527,tablet,2024-05-21 00:00:00
evt_1761,usr_517,cnt_085,2024-05-20 20:01:00,2143,tablet,2024-05-21 00:00:00
evt_4478,usr_696,cnt_037,2024-05-20 20:19:00,1331,TABLET,2024-05-21 00:00:00
evt_0910,usr_466,cnt_054,2024-05-20 20:34:00,1393,WEB,2024-05-21 00:00:00
evt_0350,usr_582,cnt_007,2024-05-20 20:41:00,1799,MOBILE,2024-05-21 00:00:00
evt_2350,usr_558,cnt_034,2024-05-20 21:28:00,7274,Web,2024-05-21 00:00:00
evt_2667,usr_420,cnt_018,2024-05-20 21:29:00,5333,Tablet,2024-05-21 00:00:00
evt_2572,usr_782,cnt_055,2024-05-20 21:42:00,2949,SMART TV,2024-05-21 00:00:00
evt_1447,usr_503,cnt_051,2024-05-20 21:46:00,5899,Web,2024-05-21 00:00:00
evt_4422,usr_872,cnt_067,2024-05-20 22:00:00,3918,Mobile,2024-05-21 00:00:00
evt_0664,usr_288,cnt_010,2024-05-20 22:24:00,489,Smart TV,2024-05-21 00:00:00
evt_2609,usr_238,cnt_032,2024-05-20 23:08:00,6397,mobile,2024-05-21 00:00:00
evt_3788,usr_481,cnt_055,2024-05-20 23:34:00,2487,TABLET,2024-05-21 00:00:00
evt_1095,usr_364,cnt_028,2024-05-21 00:15:00,327,Mobile,2024-05-22 00:00:00
evt_3257,usr_711,cnt_030,2024-05-21 00:33:00,682,Mobile,2024-05-22 00:00:00
evt_3001,usr_914,cnt_103,2024-05-21 14:24:00,4786,TABLET,2024-05-22 00:00:00
evt_4130,usr_808,cnt_105,2024-05-21 15:08:00,1721,MOBILE,2024-05-22 00:00:00
evt_0955,usr_898,cnt_034,2024-05-21 15:20:00,1881,WEB,2024-05-22 00:00:00
evt_0019,usr_240,cnt_059,2024-05-21 15:24:00,3581,Smart TV,2024-05-22 00:00:00
evt_3415,usr_506,cnt_016,2024-05-21 15:46:00,3507,Smart TV,2024-05-22 00:00:00
evt_1876,usr_517,cnt_109,2024-05-21 16:57:00,3734,Smart TV,2024-05-22 00:00:00
evt_0108,usr_683,cnt_082,2024-05-21 17:08:00,3765,WEB,2024-05-22 00:00:00
evt_2909,usr_498,cnt_042,2024-05-21 17:19:00,920,SMART TV,2024-05-22 00:00:00
evt_3755,usr_164,cnt_063,2024-05-21 17:33:00,1286,tablet,2024-05-22 00:00:00
evt_0159,usr_898,cnt_031,2024-05-21 18:49:00,6819,Mobile,2024-05-22 00:00:00
evt_0719,usr_575,cnt_060,2024-05-21 19:04:00,7914,MOBILE,2024-05-22 00:00:00
evt_1522,usr_589,cnt_089,2024-05-21 19:36:00,998,WEB,2024-05-22 00:00:00
evt_3922,usr_481,cnt_115,2024-05-21 20:24:00,821,MOBILE,2024-05-22 00:00:00
evt_0767,usr_321,cnt_076,2024-05-21 20:46:00,3703,TABLET,2024-05-22 00:00:00
evt_1656,usr_401,cnt_031,2024-05-21 21:09:00,5663,MOBILE,2024-05-22 00:00:00
evt_0438,usr_793,cnt_036,2024-05-21 21:35:00,2133,Mobile,2024-05-22 00:00:00
evt_1193,usr_746,cnt_035,2024-05-21 21:54:00,1825,Mobile,2024-05-22 00:00:00
evt_4209,usr_547,cnt_103,2024-05-21 22:54:00,6127,mobile,2024-05-22 00:00:00
evt_2150,usr_139,cnt_022,2024-05-21 23:19:00,7007,Web,2024-05-22 00:00:00
evt_0606,usr_757,cnt_037,2024-05-22 00:02:00,2843,TABLET,2024-05-23 00:00:00
evt_1847,usr_521,cnt_084,2024-05-22 00:20:00,10216,web,2024-05-23 00:00:00
evt_0433,usr_848,cnt_023,2024-05-22 00:35:00,5932,tablet,2024-05-23 00:00:00
evt_0652,usr_926,cnt_013,2024-05-22 13:03:00,8902,SMART TV,2024-05-23 00:00:00
evt_4401,usr_585,cnt_016,2024-05-22 13:04:00,1376,MOBILE,2024-05-23 00:00:00
evt_2452,usr_527,cnt_063,2024-05-22 13:38:00,7045,mobile,2024-05-23 00:00:00
evt_3270,usr_298,cnt_034,2024-05-22 13:59:00,1199,Mobile,2024-05-23 00:00:00
evt_1762,usr_842,cnt_074,2024-05-22 16:10:00,598,mobile,2024-05-23 00:00:00
evt_0550,usr_150,cnt_001,2024-05-22 16:12:00,1891,TABLET,2024-05-23 00:00:00
evt_1028,usr_522,cnt_074,2024-05-22 16:12:00,817,Web,2024-05-23 00:00:00
evt_1984,usr_178,cnt_013,2024-05-22 17:49:00,6590,Smart TV,2024-05-23 00:00:00
evt_2258,usr_450,cnt_010,2024-05-22 18:32:00,5837,web,2024-05-23 00:00:00
evt_1913,usr_539,cnt_001,2024-05-22 19:51:00,3563,tablet,2024-05-23 00:00:00
evt_2896,usr_920,cnt_089,2024-05-22 20:06:00,2158,TABLET,2024-05-23 00:00:00
evt_0375,usr_491,cnt_072,2024-05-22 20:16:00,7131,WEB,2024-05-23 00:00:00
evt_4623,usr_415,cnt_117,2024-05-22 20:23:00,725,WEB,2024-05-23 00:00:00
evt_3365,usr_445,cnt_002,2024-05-22 22:51:00,2598,SMART TV,2024-05-23 00:00:00
evt_3037,usr_772,cnt_079,2024-05-22 23:16:00,6022,mobile,2024-05-23 00:00:00
evt_1764,usr_465,cnt_086,2024-05-22 23:30:00,3082,smart tv,2024-05-23 00:00:00
evt_4425,usr_416,cnt_082,2024-05-22 23:31:00,1541,SMART TV,2024-05-23 00:00:00
evt_4919,usr_872,cnt_069,2024-05-23 00:03:00,1579,mobile,2024-05-24 00:00:00
evt_0588,usr_401,cnt_064,2024-05-23 00:29:00,1609,SMART TV,2024-05-24 00:00:00
evt_1408,usr_364,cnt_015,2024-05-23 13:14:00,5460,Mobile,2024-05-24 00:00:00
evt_1586,usr_372,cnt_073,2024-05-23 13:26:00,1594,Mobile,2024-05-24 00:00:00
evt_4618,usr_746,cnt_075,2024-05-23 13:28:00,6721,MOBILE,2024-05-24 00:00:00
evt_4817,usr_284,cnt_056,2024-05-23 13:46:00,1586,web,2024-05-24 00:00:00
evt_0584,usr_229,cnt_058,2024-05-23 14:13:00,3319,Smart TV,2024-05-24 00:00:00
evt_2282,usr_673,cnt_081,2024-05-23 14:45:00,3094,Mobile,2024-05-24 00:00:00
evt_2036,usr_798,cnt_071,2024-05-23 14:50:00,516,SMART TV,2024-05-24 00:00:00
evt_2296,usr_341,cnt_024,2024-05-23 15:20:00,2171,SMART TV,2024-05-24 00:00:00
evt_0292,usr_820,cnt_034,2024-05-23 15:43:00,987,Smart TV,2024-05-24 00:00:00
evt_3543,usr_113,cnt_073,2024-05-23 16:04:00,4818,Tablet,2024-05-24 00:00:00
evt_1122,usr_560,cnt_079,2024-05-23 16:24:00,2233,tablet,2024-05-24 00:00:00
evt_3634,usr_636,cnt_089,2024-05-23 16:27:00,1519,TABLET,2024-05-24 00:00:00
evt_0179,usr_676,cnt_116,2024-05-23 16:36:00,1367,Mobile,2024-05-24 00:00:00
evt_3099,usr_185,cnt_010,2024-05-23 16:39:00,5563,Web,2024-05-24 00:00:00
evt_3917,usr_871,cnt_066,2024-05-23 17:37:00,2814,smart tv,2024-05-24 00:00:00
evt_2943,usr_788,cnt_025,2024-05-23 17:50:00,6718,MOBILE,2024-05-24 00:00:00
evt_2580,usr_192,cnt_043,2024-05-23 18:07:00,1657,MOBILE,2024-05-24 00:00:00
evt_4999,usr_298,cnt_016,2024-05-23 19:55:00,1714,Smart TV,2024-05-24 00:00:00
evt_2955,usr_608,cnt_042,2024-05-23 20:30:00,2867,WEB,2024-05-24 00:00:00
evt_3864,usr_500,cnt_077,2024-05-23 20:56:00,784,WEB,2024-05-24 00:00:00
evt_2635,usr_767,cnt_117,2024-05-23 21:04:00,2365,SMART TV,2024-05-24 00:00:00
evt_1322,usr_109,cnt_021,2024-05-23 21:40:00,5043,Mobile,2024-05-24 00:00:00
evt_3880,usr_210,cnt_094,2024-05-23 21:42:00,9714,Web,2024-05-24 00:00:00
evt_0382,usr_117,cnt_037,2024-05-23 22:22:00,2632,mobile,2024-05-24 00:00:00
evt_0596,usr_219,cnt_025,2024-05-23 22:44:00,9772,mobile,2024-05-24 00:00:00
evt_2937,usr_711,cnt_047,2024-05-23 23:06:00,5616,MOBILE,2024-05-24 00:00:00
evt_1417,usr_880,cnt_089,2024-05-23 23:38:00,1527,Tablet,2024-05-24 00:00:00
evt_1794,usr_865,cnt_100,2024-05-23 23:39:00,2408,MOBILE,2024-05-24 00:00:00
evt_3160,usr_540,cnt_038,2024-05-23 23:53:00,1790,tablet,2024-05-24 00:00:00
evt_4653,usr_678,cnt_108,2024-05-24 00:02:00,5631,Mobile,2024-05-25 00:00:00
evt_4744,usr_829,cnt_036,2024-05-24 00:05:00,3458,MOBILE,2024-05-25 00:00:00
evt_4303,usr_945,cnt_041,2024-05-24 00:11:00,8820,MOBILE,2024-05-25 00:00:00
evt_2243,usr_416,cnt_037,2024-05-24 14:13:00,1984,Web,2024-05-25 00:00:00
evt_0275,usr_945,cnt_014,2024-05-24 14:50:00,2908,TABLET,2024-05-25 00:00:00
evt_0258,usr_136,cnt_082,2024-05-24 14:59:00,1316,smart tv,2024-05-25 00:00:00
evt_4967,usr_671,cnt_020,2024-05-24 15:08:00,5602,mobile,2024-05-25 00:00:00
evt_2764,usr_139,cnt_053,2024-05-24 15:09:00,1510,SMART TV,2024-05-25 00:00:00
evt_3636,usr_751,cnt_049,2024-05-24 15:13:00,2841,Web,2024-05-25 00:00:00
evt_1972,usr_558,cnt_076,2024-05-24 15:21:00,5235,Mobile,2024-05-25 00:00:00
evt_2129,usr_618,cnt_021,2024-05-24 15:21:00,7208,MOBILE,2024-05-25 00:00:00
evt_2224,usr_164,cnt_044,2024-05-24 15:41:00,1624,Tablet,2024-05-25 00:00:00
evt_2191,usr_700,cnt_079,2024-05-24 16:11:00,2248,Mobile,2024-05-25 00:00:00
evt_1419,usr_938,cnt_031,2024-05-24 16:22:00,5744,MOBILE,2024-05-25 00:00:00
evt_0184,usr_711,cnt_015,2024-05-24 16:37:00,9781,Mobile,2024-05-25 00:00:00
evt_0518,usr_291,cnt_039,2024-05-24 17:03:00,1588,SMART TV,2024-05-25 00:00:00
evt_0005,usr_408,cnt_104,2024-05-24 17:05:00,6409,Mobile,2024-05-25 00:00:00
evt_1804,usr_440,cnt_102,2024-05-24 18:55:00,4293,web,2024-05-25 00:00:00
evt_1020,usr_788,cnt_016,2024-05-24 19:00:00,1488,smart tv,2024-05-25 00:00:00
evt_2823,usr_454,cnt_073,2024-05-24 19:09:00,2412,Smart TV,2024-05-25 00:00:00
evt_4449,usr_871,cnt_021,2024-05-24 19:11:00,1137,smart tv,2024-05-25 00:00:00
evt_4335,usr_744,cnt_091,2024-05-24 19:42:00,6148,WEB,2024-05-25 00:00:00
evt_1400,usr_420,cnt_090,2024-05-24 19:51:00,1397,tablet,2024-05-25 00:00:00
evt_0923,usr_313,cnt_006,2024-05-24 20:02:00,398,Mobile,2024-05-25 00:00:00
evt_4060,usr_486,cnt_031,2024-05-24 20:34:00,2972,Mobile,2024-05-25 00:00:00
evt_4840,usr_627,cnt_094,2024-05-24 21:28:00,3479,mobile,2024-05-25 00:00:00
evt_1363,usr_607,cnt_042,2024-05-24 22:02:00,1347,mobile,2024-05-25 00:00:00
evt_1961,usr_832,cnt_085,2024-05-24 22:03:00,6261,Mobile,2024-05-25 00:00:00
evt_2237,usr_504,cnt_053,2024-05-24 22:08:00,322,TABLET,2024-05-25 00:00:00
evt_1105,usr_298,cnt_089,2024-05-24 22:26:00,4713,Tablet,2024-05-25 00:00:00
evt_0667,usr_888,cnt_035,2024-05-24 22:27:00,3230,tablet,2024-05-25 00:00:00
evt_4312,usr_711,cnt_061,2024-05-24 22:36:00,2981,Smart TV,2024-05-25 00:00:00
evt_3604,usr_522,cnt_113,2024-05-24 22:50:00,1600,mobile,2024-05-25 00:00:00
evt_0171,usr_630,cnt_070,2024-05-24 23:02:00,2788,WEB,2024-05-25 00:00:00
evt_2431,usr_412,cnt_062,2024-05-24 23:06:00,1908,Mobile,2024-05-25 00:00:00
evt_1886,usr_926,cnt_010,2024-05-24 23:21:00,3254,WEB,2024-05-25 00:00:00
evt_4524,usr_514,cnt_033,2024-05-24 23:21:00,4080,mobile,2024-05-25 00:00:00
evt_2902,usr_781,cnt_073,2024-05-24 23:26:00,943,WEB,2024-05-25 00:00:00
evt_0472,usr_778,cnt_043,2024-05-24 23:55:00,4184,Mobile,2024-05-25 00:00:00
evt_2913,usr_443,cnt_065,2024-05-25 00:07:00,9099,web,2024-05-26 00:00:00
evt_4796,usr_657,cnt_010,2024-05-25 00:53:00,9402,Web,2024-05-26 00:00:00
evt_1985,usr_332,cnt_058,2024-05-25 13:32:00,1579,MOBILE,2024-05-26 00:00:00
evt_2995,usr_240,cnt_007,2024-05-25 13:41:00,3426,WEB,2024-05-26 00:00:00
evt_1377,usr_829,cnt_049,2024-05-25 15:06:00,7562,Web,2024-05-26 00:00:00
evt_1789,usr_496,cnt_106,2024-05-25 15:12:00,6787,WEB,2024-05-26 00:00:00
evt_3276,usr_184,cnt_056,2024-05-25 15:42:00,375,Mobile,2024-05-26 00:00:00
evt_1104,usr_676,cnt_108,2024-05-25 16:03:00,6373,smart tv,2024-05-26 00:00:00
evt_1136,usr_719,cnt_069,2024-05-25 16:44:00,2920,SMART TV,2024-05-26 00:00:00
evt_1314,usr_842,cnt_025,2024-05-25 16:55:00,10490,Smart TV,2024-05-26 00:00:00
evt_1903,usr_116,cnt_072,2024-05-25 18:39:00,5307,Mobile,2024-05-26 00:00:00
evt_1724,usr_331,cnt_101,2024-05-25 19:25:00,6966,Mobile,2024-05-26 00:00:00
evt_4358,usr_932,cnt_048,2024-05-25 19:40:00,782,WEB,2024-05-26 00:00:00
evt_3531,usr_778,cnt_034,2024-05-25 19:46:00,5509,Mobile,2024-05-26 00:00:00
evt_0934,usr_751,cnt_021,2024-05-25 19:54:00,6180,Mobile,2024-05-26 00:00:00
evt_2899,usr_679,cnt_027,2024-05-25 20:25:00,3376,Mobile,2024-05-26 00:00:00
evt_0777,usr_351,cnt_043,2024-05-25 20:29:00,3746,Smart TV,2024-05-26 00:00:00
evt_2872,usr_587,cnt_082,2024-05-25 21:23:00,690,Mobile,2024-05-26 00:00:00
evt_4013,usr_576,cnt_058,2024-05-25 21:49:00,618,Mobile,2024-05-26 00:00:00
evt_1030,usr_543,cnt_053,2024-05-25 21:55:00,2895,SMART TV,2024-05-26 00:00:00
evt_2247,usr_188,cnt_017,2024-05-25 21:58:00,369,Mobile,2024-05-26 00:00:00
evt_4350,usr_829,cnt_005,2024-05-25 22:24:00,6778,smart tv,2024-05-26 00:00:00
evt_3801,usr_469,cnt_089,2024-05-25 23:13:00,3333,MOBILE,2024-05-26 00:00:00
evt_2928,usr_829,cnt_014,2024-05-26 00:48:00,3299,mobile,2024-05-27 00:00:00
evt_3041,usr_928,cnt_005,2024-05-26 13:03:00,3420,web,2024-05-27 00:00:00
evt_3187,usr_560,cnt_082,2024-05-26 13:14:00,10242,web,2024-05-27 00:00:00
evt_0560,usr_848,cnt_020,2024-05-26 13:26:00,390,Tablet,2024-05-27 00:00:00
evt_3598,usr_522,cnt_010,2024-05-26 13:40:00,6135,SMART TV,2024-05-27 00:00:00
evt_4092,usr_613,cnt_012,2024-05-26 13:43:00,8541,mobile,2024-05-27 00:00:00
evt_4969,usr_210,cnt_079,2024-05-26 13:45:00,1011,TABLET,2024-05-27 00:00:00
evt_2855,usr_300,cnt_118,2024-05-26 13:48:00,763,Tablet,2024-05-27 00:00:00
evt_1577,usr_500,cnt_056,2024-05-26 14:31:00,6477,mobile,2024-05-27 00:00:00
evt_3113,usr_232,cnt_106,2024-05-26 14:43:00,4262,Mobile,2024-05-27 00:00:00
evt_2846,usr_637,cnt_010,2024-05-26 15:02:00,544,WEB,2024-05-27 00:00:00
evt_2973,usr_349,cnt_099,2024-05-26 15:54:00,3916,Mobile,2024-05-27 00:00:00
evt_0646,usr_299,cnt_107,2024-05-26 16:01:00,347,web,2024-05-27 00:00:00
evt_4885,usr_393,cnt_008,2024-05-26 16:10:00,6192,MOBILE,2024-05-27 00:00:00
evt_1673,usr_787,cnt_038,2024-05-26 16:27:00,1078,MOBILE,2024-05-27 00:00:00
evt_2075,usr_274,cnt_019,2024-05-26 17:09:00,337,mobile,2024-05-27 00:00:00
evt_2774,usr_842,cnt_041,2024-05-26 18:02:00,2387,web,2024-05-27 00:00:00
evt_4916,usr_554,cnt_112,2024-05-26 18:16:00,6412,web,2024-05-27 00:00:00
evt_1777,usr_445,cnt_115,2024-05-26 18:59:00,1798,mobile,2024-05-27 00:00:00
evt_0622,usr_575,cnt_049,2024-05-26 19:20:00,7000,Mobile,2024-05-27 00:00:00
evt_0063,usr_794,cnt_055,2024-05-26 19:45:00,3210,smart tv,2024-05-27 00:00:00
evt_0401,usr_218,cnt_079,2024-05-26 19:54:00,446,Mobile,2024-05-27 00:00:00
evt_2020,usr_696,cnt_110,2024-05-26 20:19:00,575,TABLET,2024-05-27 00:00:00
evt_2989,usr_292,cnt_068,2024-05-26 20:58:00,379,smart tv,2024-05-27 00:00:00
evt_4917,usr_456,cnt_051,2024-05-26 21:13:00,589,smart tv,2024-05-27 00:00:00
evt_1725,usr_465,cnt_069,2024-05-26 21:40:00,6282,Mobile,2024-05-27 00:00:00
evt_3268,usr_232,cnt_047,2024-05-26 22:09:00,2545,SMART TV,2024-05-27 00:00:00
evt_3121,usr_445,cnt_110,2024-05-26 22:24:00,9268,Mobile,2024-05-27 00:00:00
evt_0071,usr_817,cnt_117,2024-05-26 23:12:00,7235,Tablet,2024-05-27 00:00:00
evt_1441,usr_700,cnt_007,2024-05-26 23:50:00,9467,mobile,2024-05-27 00:00:00
evt_2700,usr_339,cnt_024,2024-05-27 00:11:00,3231,SMART TV,2024-05-28 00:00:00
evt_4995,usr_401,cnt_047,2024-05-27 00:22:00,9259,mobile,2024-05-28 00:00:00
evt_4336,usr_554,cnt_001,2024-05-27 00:53:00,6659,tablet,2024-05-28 00:00:00
evt_0973,usr_466,cnt_031,2024-05-27 13:18:00,336,smart tv,2024-05-28 00:00:00
evt_2017,usr_829,cnt_060,2024-05-27 13:23:00,2105,Mobile,2024-05-28 00:00:00
evt_3775,usr_364,cnt_035,2024-05-27 14:15:00,1847,smart tv,2024-05-28 00:00:00
evt_3553,usr_880,cnt_044,2024-05-27 14:19:00,986,Mobile,2024-05-28 00:00:00
evt_3580,usr_184,cnt_030,2024-05-27 14:57:00,3146,MOBILE,2024-05-28 00:00:00
evt_1632,usr_486,cnt_066,2024-05-27 14:59:00,531,TABLET,2024-05-28 00:00:00
evt_4911,usr_327,cnt_082,2024-05-27 15:54:00,6324,mobile,2024-05-28 00:00:00
evt_3419,usr_539,cnt_075,2024-05-27 16:13:00,3307,MOBILE,2024-05-28 00:00:00
evt_4380,usr_291,cnt_024,2024-05-27 16:55:00,9504,MOBILE,2024-05-28 00:00:00
evt_2364,usr_364,cnt_061,2024-05-27 17:01:00,6500,mobile,2024-05-28 00:00:00
evt_4165,usr_938,cnt_118,2024-05-27 17:01:00,8783,Smart TV,2024-05-28 00:00:00
evt_2437,usr_809,cnt_101,2024-05-27 17:10:00,2121,MOBILE,2024-05-28 00:00:00
evt_4413,usr_636,cnt_108,2024-05-27 17:24:00,6290,mobile,2024-05-28 00:00:00
evt_0031,usr_389,cnt_046,2024-05-27 17:44:00,904,SMART TV,2024-05-28 00:00:00
evt_3310,usr_853,cnt_098,2024-05-27 17:52:00,442,tablet,2024-05-28 00:00:00
evt_1065,usr_472,cnt_025,2024-05-27 17:58:00,799,mobile,2024-05-28 00:00:00
evt_4325,usr_475,cnt_093,2024-05-27 18:10:00,6656,smart tv,2024-05-28 00:00:00
evt_4434,usr_110,cnt_004,2024-05-27 18:19:00,6030,mobile,2024-05-28 00:00:00
evt_0930,usr_746,cnt_036,2024-05-27 18:22:00,1791,Tablet,2024-05-28 00:00:00
evt_4890,usr_501,cnt_023,2024-05-27 19:01:00,990,mobile,2024-05-28 00:00:00
evt_2836,usr_898,cnt_086,2024-05-27 19:19:00,915,WEB,2024-05-28 00:00:00
evt_4377,usr_672,cnt_102,2024-05-27 19:20:00,1195,mobile,2024-05-28 00:00:00
evt_4985,usr_273,cnt_039,2024-05-27 19:25:00,2201,Mobile,2024-05-28 00:00:00
evt_1240,usr_302,cnt_081,2024-05-27 19:28:00,3356,WEB,2024-05-28 00:00:00
evt_4225,usr_252,cnt_047,2024-05-27 20:09:00,2424,mobile,2024-05-28 00:00:00
evt_0801,usr_401,cnt_037,2024-05-27 20:40:00,6655,Mobile,2024-05-28 00:00:00
evt_3052,usr_313,cnt_080,2024-05-27 21:27:00,5117,Mobile,2024-05-28 00:00:00
evt_2657,usr_500,cnt_096,2024-05-27 22:11:00,2214,MOBILE,2024-05-28 00:00:00
evt_2319,usr_458,cnt_096,2024-05-27 22:34:00,3103,WEB,2024-05-28 00:00:00
evt_0985,usr_229,cnt_112,2024-05-27 23:06:00,601,smart tv,2024-05-28 00:00:00
evt_3213,usr_503,cnt_031,2024-05-27 23:25:00,5876,WEB,2024-05-28 00:00:00
evt_1225,usr_558,cnt_117,2024-05-28 00:33:00,6985,Web,2024-05-29 00:00:00
evt_1380,usr_416,cnt_114,2024-05-28 00:35:00,2606,web,2024-05-29 00:00:00
evt_0189,usr_321,cnt_072,2024-05-28 00:36:00,3325,WEB,2024-05-29 00:00:00
evt_2817,usr_486,cnt_047,2024-05-28 00:56:00,912,MOBILE,2024-05-29 00:00:00
evt_4188,usr_229,cnt_106,2024-05-28 13:09:00,727,SMART TV,2024-05-29 00:00:00
evt_2820,usr_445,cnt_027,2024-05-28 13:38:00,10328,web,2024-05-29 00:00:00
evt_0145,usr_288,cnt_028,2024-05-28 14:02:00,10433,smart tv,2024-05-29 00:00:00
evt_4339,usr_729,cnt_046,2024-05-28 14:17:00,9519,Mobile,2024-05-29 00:00:00
evt_0625,usr_415,cnt_012,2024-05-28 14:37:00,3551,tablet,2024-05-29 00:00:00
evt_1183,usr_445,cnt_106,2024-05-28 14:46:00,646,Mobile,2024-05-29 00:00:00
evt_3540,usr_811,cnt_096,2024-05-28 15:05:00,1005,Mobile,2024-05-29 00:00:00
evt_1272,usr_105,cnt_069,2024-05-28 15:06:00,5568,WEB,2024-05-29 00:00:00
evt_4423,usr_145,cnt_118,2024-05-28 15:24:00,3438,Mobile,2024-05-29 00:00:00
evt_3448,usr_630,cnt_074,2024-05-28 16:37:00,2665,mobile,2024-05-29 00:00:00
evt_4960,usr_809,cnt_058,2024-05-28 16:44:00,2725,tablet,2024-05-29 00:00:00
evt_1510,usr_364,cnt_117,2024-05-28 17:17:00,6442,tablet,2024-05-29 00:00:00
evt_3469,usr_377,cnt_042,2024-05-28 18:04:00,2553,Mobile,2024-05-29 00:00:00
evt_0602,usr_299,cnt_036,2024-05-28 18:22:00,3550,MOBILE,2024-05-29 00:00:00
evt_2814,usr_210,cnt_034,2024-05-28 19:47:00,10094,Mobile,2024-05-29 00:00:00
evt_2977,usr_635,cnt_019,2024-05-28 19:53:00,2196,mobile,2024-05-29 00:00:00
evt_0714,usr_184,cnt_114,2024-05-28 20:05:00,2812,Smart TV,2024-05-29 00:00:00
evt_3560,usr_128,cnt_084,2024-05-28 20:34:00,2798,mobile,2024-05-29 00:00:00
evt_0515,usr_491,cnt_015,2024-05-28 20:44:00,2081,TABLET,2024-05-29 00:00:00
evt_4164,usr_226,cnt_100,2024-05-28 20:47:00,8180,MOBILE,2024-05-29 00:00:00
evt_1925,usr_778,cnt_030,2024-05-28 21:49:00,829,mobile,2024-05-29 00:00:00
evt_4155,usr_185,cnt_071,2024-05-28 22:09:00,3123,tablet,2024-05-29 00:00:00
evt_4807,usr_746,cnt_038,2024-05-28 22:42:00,1539,Mobile,2024-05-29 00:00:00
evt_2071,usr_820,cnt_107,2024-05-28 23:34:00,1482,Smart TV,2024-05-29 00:00:00
evt_0506,usr_514,cnt_018,2024-05-28 23:51:00,2100,MOBILE,2024-05-29 00:00:00
evt_3431,usr_543,cnt_119,2024-05-28 23:58:00,3869,Mobile,2024-05-29 00:00:00
evt_4968,usr_546,cnt_023,2024-05-29 00:22:00,1762,Smart TV,2024-05-30 00:00:00
evt_0635,usr_537,cnt_107,2024-05-29 00:24:00,783,Mobile,2024-05-30 00:00:00
evt_4724,usr_907,cnt_002,2024-05-29 00:41:00,6805,Web,2024-05-30 00:00:00
evt_3741,usr_272,cnt_031,2024-05-29 13:01:00,1797,MOBILE,2024-05-30 00:00:00
evt_0563,usr_280,cnt_074,2024-05-29 13:29:00,6320,Mobile,2024-05-30 00:00:00
evt_0761,usr_865,cnt_030,2024-05-29 13:29:00,2877,Mobile,2024-05-30 00:00:00
evt_2424,usr_481,cnt_094,2024-05-29 13:48:00,2297,Mobile,2024-05-30 00:00:00
evt_4867,usr_696,cnt_031,2024-05-29 13:58:00,3962,SMART TV,2024-05-30 00:00:00
evt_2786,usr_474,cnt_055,2024-05-29 14:05:00,558,web,2024-05-30 00:00:00
evt_0240,usr_336,cnt_100,2024-05-29 14:09:00,2173,Mobile,2024-05-30 00:00:00
evt_1838,usr_895,cnt_051,2024-05-29 14:39:00,4081,WEB,2024-05-30 00:00:00
evt_3212,usr_411,cnt_117,2024-05-29 14:42:00,467,smart tv,2024-05-30 00:00:00
evt_0671,usr_865,cnt_033,2024-05-29 14:49:00,1331,Mobile,2024-05-30 00:00:00
evt_4850,usr_327,cnt_048,2024-05-29 14:58:00,3386,MOBILE,2024-05-30 00:00:00
evt_3149,usr_237,cnt_041,2024-05-29 15:14:00,1981,Smart TV,2024-05-30 00:00:00
evt_3513,usr_188,cnt_084,2024-05-29 16:03:00,367,Web,2024-05-30 00:00:00
evt_0439,usr_711,cnt_114,2024-05-29 16:14:00,2730,SMART TV,2024-05-30 00:00:00
evt_4254,usr_486,cnt_118,2024-05-29 17:28:00,763,SMART TV,2024-05-30 00:00:00
evt_4838,usr_478,cnt_112,2024-05-29 17:43:00,8677,Web,2024-05-30 00:00:00
evt_0122,usr_149,cnt_054,2024-05-29 17:50:00,8175,SMART TV,2024-05-30 00:00:00
evt_4259,usr_503,cnt_070,2024-05-29 18:06:00,3062,WEB,2024-05-30 00:00:00
evt_2404,usr_339,cnt_104,2024-05-29 18:15:00,3358,WEB,2024-05-30 00:00:00
